,2006_01,2006_02,2006_03,2006_04,2006_05,2006_06,2006_07,2006_08,2006_09,2006_10,2006_11,2006_12,2007_01,2007_02,2007_03,2007_04,2007_05,2007_06,2007_07,2007_08,2007_09,2007_10,2007_11,2007_12,2008_01,2008_02,2008_03,2008_04,2008_05,2008_06,2008_07,2008_08,2008_09,2008_10,2008_11,2008_12,2009_01,2009_02,2009_03,2009_04,2009_05,2009_06,2009_07,2009_08,2009_09,2009_10,2009_11,2009_12,2010_01,2010_02,2010_03,2010_04,2010_05,2010_06,2010_07,2010_08,2010_09,2010_10,2010_11,2010_12,2011_01,2011_02,2011_03,2011_04,2011_05,2011_06,2011_07,2011_08,2011_09,2011_10,2011_11,2011_12,2012_01,2012_02,2012_03,2012_04,2012_05,2012_06,2012_07,2012_08,2012_09,2012_10,2012_11,2012_12,2013_01,2013_02,2013_03,2013_04,2013_05,2013_06,2013_07,2013_08,2013_09,2013_10,2013_11,2013_12,2014_01,2014_02,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12
tr.145,2.090318496,2.090318496,2.780597669,2.780597669,3.185528949,3.473023979,4.165990699,3.878355422,3.473023979,3.185528949,3.878355422,2.780597669,4.283761106,2.780597669,3.878355422,-0.693147181,3.185528949,3.878355422,3.696080922,2.780597669,4.283761106,3.473023979,3.878355422,2.090318496,3.696080922,-0.693147181,3.185528949,3.878355422,-0.693147181,3.473023979,-0.693147181,2.090318496,3.185528949,3.473023979,4.283761106,2.090318496,3.878355422,3.185528949,3.473023979,3.696080922,4.032477725,3.878355422,4.165990699,3.473023979,3.696080922,4.032477725,3.696080922,3.185528949,3.696080922,3.185528949,4.165990699,4.7945563,4.283761106,3.473023979,4.032477725,3.185528949,3.473023979,2.780597669,3.473023979,2.090318496,3.696080922,3.185528949,4.032477725,3.878355422,4.032477725,4.7945563,4.032477725,3.473023979,2.780597669,4.571422377,3.185528949,3.878355422,3.473023979,3.185528949,3.696080922,4.165990699,4.165990699,4.165990699,3.878355422,3.878355422,3.473023979,4.165990699,3.696080922,2.090318496,4.484416084,4.283761106,3.185528949,3.473023979,4.165990699,4.389112588,2.090318496,4.032477725,3.185528949,3.185528949,3.878355422,4.165990699,3.185528949,3.473023979,-0.693147181,4.389112588,2.090318496,3.696080922,4.032477725,3.878355422,3.878355422,4.032477725,3.878355422,2.090318496,3.696080922,2.780597669,2.090318496,4.032477725,2.780597669,-0.693147181,3.473023979,2.780597669,4.032477725,3.185528949,2.780597669,3.473023979,3.185528949,2.090318496,-0.693147181,3.696080922,3.185528949,2.780597669,2.090318496,4.283761106,3.696080922,3.185528949,3.696080922,-0.693147181,2.780597669,2.780597669,2.780597669,3.696080922,3.473023979,4.032477725,2.780597669,4.032477725,2.780597669,3.473023979,3.185528949,2.780597669,3.185528949,2.780597669,4.032477725,2.090318496,3.185528949,3.185528949,3.878355422,-0.693147181,2.090318496,3.185528949,2.780597669,4.032477725
tr.146,3.958508106,3.958508106,3.147947834,3.707253175,2.860623932,3.370925473,3.147947834,3.707253175,4.06385131,4.06385131,4.246150314,3.370925473,3.707253175,2.860623932,4.326185439,2.860623932,3.707253175,3.147947834,3.707253175,4.246150314,3.370925473,3.370925473,3.840749272,3.707253175,3.840749272,2.860623932,4.06385131,4.15914868,3.370925473,3.147947834,3.840749272,2.456180053,3.707253175,4.400287394,3.147947834,3.707253175,3.370925473,3.147947834,3.707253175,4.326185439,3.370925473,3.840749272,3.147947834,3.707253175,3.707253175,3.707253175,3.147947834,3.370925473,2.860623932,2.456180053,3.147947834,4.326185439,4.06385131,3.147947834,2.456180053,3.840749272,3.840749272,2.860623932,3.958508106,3.707253175,3.840749272,3.553156871,3.147947834,3.707253175,3.370925473,4.06385131,3.370925473,3.553156871,3.958508106,3.553156871,4.06385131,3.553156871,2.860623932,3.147947834,3.553156871,3.147947834,4.06385131,3.707253175,4.15914868,3.147947834,3.707253175,3.840749272,3.707253175,3.958508106,3.553156871,2.860623932,3.958508106,3.553156871,3.370925473,3.147947834,1.768494205,2.860623932,3.147947834,3.958508106,4.246150314,3.840749272,3.147947834,3.370925473,3.958508106,3.553156871,3.147947834,3.707253175,3.553156871,2.860623932,4.06385131,4.246150314,3.370925473,3.840749272,4.06385131,3.370925473,3.840749272,3.553156871,3.840749272,4.246150314,3.553156871,3.840749272,4.06385131,3.370925473,3.147947834,3.147947834,3.370925473,3.370925473,3.707253175,3.147947834,3.553156871,3.553156871,3.958508106,3.707253175,4.326185439,3.707253175,3.707253175,3.707253175,3.370925473,3.553156871,4.06385131,3.707253175,1.768494205,3.147947834,3.958508106,3.370925473,3.147947834,4.15914868,3.147947834,3.147947834,3.370925473,3.958508106,3.840749272,3.147947834,3.553156871,1.768494205,2.860623932,3.370925473,3.707253175,3.707253175,3.840749272,4.15914868
tr.147,5.033027625,3.646892591,4.522220888,5.081816801,4.927669601,4.60225923,4.870512776,3.983281597,4.60225923,5.295387551,4.745353816,5.128335961,4.745353816,4.80989005,5.081816801,3.646892591,4.80989005,4.676363739,4.870512776,5.215345935,5.128335961,4.435215121,4.522220888,3.983281597,4.80989005,4.435215121,4.927669601,5.533796191,4.745353816,4.870512776,4.60225923,4.60225923,5.033027625,4.234561768,4.80989005,4.745353816,3.983281597,4.60225923,4.435215121,5.033027625,4.339912316,4.676363739,4.116792666,3.829162227,4.234561768,4.60225923,4.234561768,4.435215121,4.676363739,5.033027625,4.339912316,4.435215121,5.128335961,3.983281597,3.983281597,4.234561768,4.522220888,3.829162227,4.80989005,4.745353816,4.116792666,4.339912316,4.60225923,4.927669601,4.927669601,4.745353816,4.870512776,4.870512776,4.80989005,4.981735478,4.234561768,4.234561768,4.676363739,5.081816801,4.80989005,5.081816801,4.435215121,3.983281597,5.033027625,4.927669601,5.333127422,4.80989005,4.522220888,4.234561768,3.829162227,5.128335961,4.870512776,4.60225923,4.234561768,4.927669601,4.745353816,4.435215121,4.927669601,5.081816801,4.745353816,3.646892591,4.80989005,4.60225923,4.60225923,5.172786976,4.116792666,4.339912316,4.522220888,4.234561768,4.981735478,4.435215121,4.522220888,4.60225923,4.927669601,4.60225923,4.676363739,4.870512776,4.981735478,4.676363739,4.435215121,5.215345935,4.435215121,4.234561768,4.60225923,4.927669601,4.339912316,4.745353816,4.870512776,5.295387551,5.033027625,4.745353816,5.295387551,4.522220888,4.927669601,5.369494658,4.745353816,3.829162227,5.43848683,4.676363739,4.676363739,5.128335961,5.128335961,4.676363739,3.983281597,4.927669601,4.522220888,5.256167351,4.80989005,4.522220888,4.676363739,4.745353816,4.870512776,4.435215121,3.983281597,5.172786976,4.676363739,4.522220888,5.033027625,5.081816801,5.215345935,4.870512776
tr.148,4.215934015,3.705205178,4.685904462,3.992821091,4.398238934,5.171399061,5.091357752,3.992821091,4.398238934,4.215934015,3.992821091,3.992821091,4.398238934,3.299929026,3.992821091,4.398238934,4.215934015,4.215934015,4.215934015,4.398238934,4.685904462,4.803683033,3.299929026,3.992821091,4.552379581,3.705205178,4.552379581,4.552379581,4.803683033,4.685904462,4.398238934,3.992821091,3.705205178,4.803683033,4.552379581,3.705205178,-0.693147181,4.215934015,4.215934015,4.552379581,3.992821091,4.398238934,4.685904462,3.705205178,3.992821091,3.705205178,3.992821091,4.685904462,4.803683033,4.803683033,4.803683033,4.215934015,4.685904462,3.299929026,3.992821091,4.685904462,4.909040355,4.215934015,4.685904462,4.803683033,3.992821091,3.299929026,4.803683033,3.992821091,4.215934015,4.215934015,3.992821091,4.398238934,4.552379581,5.004348172,4.215934015,3.299929026,4.215934015,2.607800363,4.215934015,5.004348172,4.803683033,4.685904462,4.909040355,4.803683033,4.685904462,3.992821091,3.705205178,4.398238934,4.552379581,4.398238934,4.552379581,4.552379581,3.299929026,3.992821091,4.398238934,-0.693147181,2.607800363,3.705205178,3.992821091,4.685904462,4.685904462,3.299929026,4.215934015,4.215934015,5.091357752,3.992821091,4.215934015,4.803683033,4.398238934,4.552379581,4.215934015,4.215934015,4.685904462,3.992821091,2.607800363,5.004348172,4.909040355,5.3144979,4.685904462,4.552379581,4.909040355,3.705205178,4.685904462,3.705205178,3.992821091,3.992821091,4.803683033,4.909040355,3.992821091,5.171399061,4.552379581,5.171399061,4.398238934,4.803683033,4.803683033,3.992821091,4.215934015,3.299929026,4.215934015,2.607800363,4.215934015,3.992821091,4.685904462,3.992821091,5.004348172,5.496817607,4.398238934,4.803683033,4.552379581,3.992821091,4.909040355,4.215934015,4.685904462,4.685904462,4.685904462,4.552379581,4.685904462,4.398238934,3.705205178,3.705205178
tr.149,4.045656321,4.515613305,4.515613305,4.787534476,5.038842046,4.787534476,4.738746091,4.576234513,4.83405295,4.9210618,4.515613305,4.9210618,4.738746091,3.822555822,4.633390065,4.576234513,5.353918184,5.001102542,4.687454865,4.140953217,4.045656321,4.738746091,4.451078904,4.576234513,4.738746091,4.140953217,4.687454865,4.738746091,4.878503367,4.576234513,4.738746091,4.687454865,4.307989334,4.515613305,4.382091067,4.22795449,4.382091067,4.576234513,4.515613305,4.687454865,4.22795449,4.687454865,4.451078904,4.738746091,4.045656321,4.140953217,4.451078904,4.22795449,4.307989334,4.515613305,4.382091067,4.633390065,5.110299612,4.515613305,4.787534476,4.307989334,4.307989334,4.576234513,4.22795449,4.576234513,4.687454865,4.045656321,4.9210618,4.515613305,4.515613305,4.22795449,4.515613305,4.307989334,4.633390065,4.787534476,4.045656321,4.738746091,4.787534476,4.307989334,4.633390065,4.515613305,5.110299612,4.9210618,4.140953217,4.633390065,4.787534476,4.687454865,3.940313759,3.940313759,3.940313759,4.307989334,4.738746091,4.382091067,4.9210618,4.787534476,4.738746091,4.22795449,4.633390065,4.382091067,4.515613305,4.687454865,4.140953217,4.382091067,4.633390065,4.515613305,4.515613305,4.9210618,5.17698985,4.9210618,5.038842046,4.576234513,4.83405295,4.382091067,4.451078904,4.045656321,4.451078904,4.878503367,5.269361826,4.515613305,4.787534476,4.878503367,4.687454865,4.307989334,4.451078904,3.940313759,4.687454865,3.940313759,4.687454865,4.738746091,4.633390065,4.515613305,4.787534476,4.83405295,4.738746091,4.451078904,4.738746091,4.22795449,4.576234513,4.140953217,4.451078904,4.22795449,4.787534476,5.23950927,4.738746091,4.515613305,5.075208954,4.687454865,5.001102542,4.515613305,4.687454865,4.382091067,4.687454865,4.687454865,4.961882753,4.633390065,4.382091067,4.382091067,4.307989334,4.878503367,4.140953217,4.515613305
tr.152,4.243862778,4.572342045,4.531522322,4.685665316,4.685665316,4.685665316,4.787444091,4.611560744,4.849962407,4.964369625,4.685665316,4.488965281,4.531522322,4.34921351,4.649299278,4.444516451,4.685665316,4.936971337,4.819191721,4.611560744,4.397999796,4.787444091,4.787444091,4.787444091,4.787444091,4.243862778,4.243862778,5.067021516,4.720755194,4.787444091,5.01701214,4.936971337,4.720755194,5.067021516,4.720755194,4.531522322,4.488965281,4.720755194,4.908801206,4.787444091,4.936971337,5.137637776,4.819191721,4.649299278,4.685665316,4.611560744,4.649299278,4.787444091,4.879814482,4.649299278,5.01701214,4.879814482,4.849962407,4.572342045,4.819191721,4.787444091,4.685665316,4.649299278,5.067021516,4.720755194,4.397999796,4.572342045,4.720755194,4.964369625,4.720755194,4.572342045,5.067021516,4.879814482,4.787444091,4.908801206,4.720755194,4.397999796,4.720755194,4.572342045,5.042329406,5.01701214,4.685665316,5.285271572,5.01701214,4.649299278,4.611560744,4.444516451,4.488965281,4.849962407,4.397999796,4.444516451,4.488965281,4.649299278,4.611560744,4.649299278,4.720755194,4.879814482,4.685665316,4.908801206,4.531522322,4.531522322,4.572342045,4.34921351,3.83846203,4.964369625,4.12609342,4.685665316,4.685665316,4.754655445,4.819191721,4.754655445,4.1867106,4.685665316,4.488965281,4.611560744,4.720755194,5.01701214,4.964369625,5.067021516,4.572342045,4.908801206,4.908801206,4.964369625,4.34921351,4.991037239,4.34921351,4.685665316,4.297924722,4.572342045,5.042329406,5.067021516,5.137637776,4.819191721,4.787444091,4.720755194,4.685665316,4.720755194,4.649299278,4.685665316,4.397999796,4.754655445,5.067021516,4.819191721,4.908801206,4.754655445,4.849962407,4.649299278,4.444516451,3.992581976,4.297924722,4.1867106,4.34921351,4.787444091,4.936971337,4.297924722,4.611560744,4.787444091,4.720755194,4.572342045,4.397999796,4.397999796
tr.153,4.273479731,4.481102602,4.416568496,4.273479731,4.481102602,4.416568496,4.753022877,4.106444898,3.654559354,4.753022877,4.79954124,4.011148952,3.788051527,4.598878914,4.481102602,4.347581018,4.88654991,4.273479731,4.843991561,4.106444898,4.598878914,4.704234619,4.347581018,4.273479731,4.416568496,4.011148952,4.481102602,4.704234619,3.500469091,4.011148952,4.416568496,4.347581018,4.598878914,4.347581018,4.347581018,4.273479731,4.106444898,3.788051527,4.011148952,4.79954124,4.347581018,4.416568496,4.416568496,3.318247709,4.481102602,4.347581018,4.193445449,3.788051527,3.905807672,4.273479731,4.106444898,4.598878914,4.011148952,4.106444898,4.481102602,4.481102602,4.598878914,4.88654991,4.79954124,4.541723566,4.193445449,4.753022877,4.347581018,5.075787423,4.753022877,4.273479731,4.416568496,4.416568496,4.753022877,4.753022877,4.541723566,4.598878914,4.966590511,4.273479731,4.753022877,4.598878914,4.106444898,4.65294354,4.541723566,4.65294354,4.843991561,5.142477579,4.598878914,4.011148952,4.193445449,4.347581018,4.273479731,4.347581018,4.011148952,4.347581018,4.193445449,4.273479731,4.481102602,5.292007107,4.65294354,4.347581018,4.481102602,4.753022877,4.347581018,4.843991561,4.598878914,4.193445449,4.541723566,4.481102602,4.106444898,4.927370788,4.704234619,4.347581018,4.347581018,4.106444898,4.65294354,5.234849459,4.753022877,4.704234619,4.65294354,5.004329957,4.966590511,4.79954124,3.788051527,4.65294354,4.347581018,4.541723566,4.416568496,4.541723566,4.347581018,4.347581018,4.416568496,4.347581018,4.481102602,5.004329957,4.598878914,4.598878914,4.65294354,4.193445449,4.753022877,5.004329957,4.79954124,4.011148952,4.106444898,4.541723566,4.416568496,4.753022877,4.193445449,4.843991561,4.481102602,4.193445449,4.65294354,4.481102602,4.598878914,4.79954124,4.106444898,4.598878914,4.598878914,4.481102602,4.106444898,4.273479731
tr.156,3.406309722,3.406309722,3.183320752,2.491458978,3.588547278,3.588547278,3.876145806,3.876145806,3.742647298,2.895972409,1.803404516,3.183320752,2.895972409,-0.693147181,3.406309722,3.406309722,3.183320752,3.742647298,3.183320752,2.895972409,3.406309722,3.183320752,3.406309722,2.895972409,3.742647298,1.803404516,3.406309722,2.895972409,3.406309722,2.895972409,3.406309722,3.183320752,3.183320752,2.895972409,2.895972409,2.895972409,3.406309722,2.491458978,2.895972409,3.588547278,3.876145806,2.895972409,3.588547278,3.993906294,3.876145806,3.406309722,-0.693147181,3.183320752,1.803404516,2.491458978,3.183320752,2.895972409,3.742647298,3.183320752,3.876145806,3.183320752,3.993906294,4.099250681,3.588547278,2.895972409,3.406309722,1.803404516,2.895972409,3.588547278,4.099250681,3.406309722,3.742647298,3.876145806,1.803404516,3.406309722,3.588547278,2.895972409,3.183320752,3.993906294,3.742647298,3.406309722,3.588547278,3.588547278,2.491458978,4.194548927,3.742647298,3.183320752,3.183320752,3.406309722,2.895972409,3.183320752,3.588547278,2.895972409,-0.693147181,3.742647298,3.742647298,2.895972409,3.742647298,3.406309722,3.183320752,3.406309722,2.895972409,3.406309722,3.183320752,3.406309722,3.406309722,3.742647298,3.742647298,3.876145806,3.183320752,2.895972409,2.895972409,2.491458978,3.588547278,2.895972409,3.183320752,3.876145806,2.895972409,3.588547278,3.876145806,3.742647298,3.406309722,-0.693147181,2.491458978,2.491458978,3.588547278,2.491458978,2.491458978,3.183320752,3.588547278,1.803404516,2.491458978,3.588547278,2.491458978,3.406309722,1.803404516,2.895972409,3.406309722,2.491458978,2.895972409,2.895972409,3.742647298,2.895972409,3.183320752,3.183320752,3.742647298,1.803404516,1.803404516,2.895972409,3.588547278,2.895972409,3.183320752,3.183320752,3.183320752,2.895972409,3.183320752,3.588547278,3.876145806,2.491458978,3.406309722,-0.693147181
tr.190,4.569192098,3.599951357,3.91002001,4.246443072,4.534102732,4.534102732,4.292958536,4.534102732,4.03516092,3.974546374,3.91002001,4.337406328,4.379962458,3.974546374,4.379962458,3.974546374,4.534102732,4.635880118,4.698397712,4.197658159,4.497737261,4.603091889,4.569192098,4.292958536,3.599951357,4.292958536,4.146370966,4.197658159,4.497737261,4.146370966,4.292958536,4.698397712,4.337406328,4.420781377,4.246443072,4.246443072,4.03516092,3.148240352,4.197658159,4.420781377,4.197658159,4.379962458,4.459999363,4.420781377,4.197658159,3.686932924,3.974546374,4.146370966,3.91002001,4.03516092,3.974546374,3.599951357,4.379962458,4.197658159,4.146370966,3.974546374,4.09231089,4.146370966,3.974546374,4.03516092,4.459999363,2.994255917,4.197658159,3.841041992,4.603091889,4.785405775,4.146370966,4.635880118,4.146370966,4.337406328,3.766952431,3.599951357,4.337406328,4.09231089,3.91002001,4.246443072,4.03516092,4.246443072,4.459999363,4.420781377,3.686932924,3.504680368,3.766952431,4.09231089,4.337406328,3.91002001,3.91002001,4.03516092,4.603091889,3.91002001,4.03516092,4.379962458,4.292958536,4.146370966,4.09231089,3.686932924,4.292958536,3.91002001,4.146370966,4.569192098,4.337406328,4.246443072,4.379962458,3.686932924,4.66762737,4.497737261,4.09231089,3.686932924,4.246443072,3.841041992,4.146370966,3.766952431,4.497737261,4.197658159,3.599951357,4.292958536,3.841041992,3.766952431,3.974546374,3.841041992,3.841041992,4.09231089,4.379962458,3.399372812,3.686932924,3.841041992,4.197658159,4.197658159,3.766952431,3.974546374,3.281663802,3.599951357,3.974546374,3.599951357,3.766952431,3.281663802,4.146370966,3.841041992,3.91002001,4.459999363,4.497737261,3.841041992,3.399372812,3.281663802,3.91002001,3.599951357,4.197658159,3.91002001,4.420781377,4.146370966,4.246443072,4.146370966,3.974546374,4.09231089,3.504680368,3.686932924
tr.191,3.360490758,3.42108098,3.360490758,3.919903603,3.360490758,3.360490758,4.053411926,3.632298076,3.360490758,3.29599374,3.42108098,3.29599374,3.29599374,3.073042907,2.785776823,3.532253383,3.360490758,3.583525843,3.42108098,2.986133242,3.583525843,3.360490758,2.986133242,3.478210563,3.478210563,2.535082381,3.153006438,3.360490758,3.227051572,3.478210563,2.986133242,3.153006438,3.42108098,3.765788464,3.153006438,3.29599374,3.153006438,3.42108098,2.785776823,3.723240751,3.42108098,3.765788464,3.29599374,3.29599374,3.42108098,3.29599374,3.532253383,2.785776823,3.29599374,2.381497402,3.360490758,3.29599374,3.583525843,3.153006438,2.986133242,3.29599374,3.954988252,3.765788464,3.478210563,2.381497402,3.073042907,2.668246099,3.153006438,3.583525843,3.632298076,3.29599374,3.360490758,2.986133242,3.227051572,3.360490758,2.890956745,3.678802549,3.227051572,3.153006438,3.227051572,3.532253383,3.723240751,3.29599374,3.583525843,3.583525843,3.29599374,3.583525843,2.785776823,2.785776823,3.360490758,3.153006438,2.668246099,3.988883788,2.890956745,3.29599374,3.153006438,3.360490758,3.583525843,3.632298076,3.153006438,3.360490758,2.785776823,2.785776823,2.986133242,3.29599374,3.632298076,3.765788464,3.532253383,2.890956745,3.678802549,3.360490758,3.478210563,3.153006438,2.890956745,2.535082381,3.583525843,3.073042907,3.678802549,3.478210563,3.765788464,3.723240751,3.227051572,3.632298076,3.478210563,2.890956745,3.073042907,3.153006438,3.153006438,2.986133242,3.073042907,3.765788464,3.29599374,3.153006438,3.42108098,3.153006438,2.986133242,2.986133242,3.360490758,2.890956745,3.42108098,3.29599374,3.42108098,3.532253383,3.227051572,2.890956745,3.678802549,3.42108098,3.227051572,3.153006438,3.227051572,3.073042907,3.42108098,3.153006438,3.478210563,3.42108098,3.42108098,3.42108098,3.073042907,3.478210563,3.478210563,3.153006438
tr.192,5.221977837,4.805826895,4.927184145,4.982752615,4.982752615,4.898197392,4.704047979,5.10950169,5.009420252,4.704047979,5.060712461,4.927184145,4.773038206,4.367595435,4.837574564,5.200471952,5.035395175,4.927184145,4.898197392,4.898197392,4.667681882,4.704047979,4.462898637,4.704047979,4.629943284,4.590724512,5.085404589,4.590724512,4.704047979,5.085404589,5.035395175,4.667681882,4.898197392,4.549904707,4.316306484,4.26224435,4.805826895,4.704047979,5.035395175,4.773038206,5.133031769,4.667681882,4.955354303,5.178493387,4.837574564,5.009420252,4.667681882,4.367595435,4.316306484,4.549904707,4.549904707,4.927184145,4.898197392,4.667681882,4.26224435,4.955354303,5.009420252,4.982752615,4.837574564,4.144474498,4.898197392,4.416381861,4.898197392,5.009420252,4.927184145,5.178493387,4.739137908,5.035395175,4.629943284,4.955354303,4.805826895,4.079944631,4.316306484,4.316306484,4.629943284,4.898197392,4.805826895,4.868345285,5.009420252,4.704047979,4.868345285,4.898197392,4.462898637,4.590724512,4.667681882,4.144474498,4.629943284,4.898197392,4.507347573,5.085404589,4.773038206,4.507347573,4.704047979,4.507347573,4.462898637,4.507347573,4.549904707,4.462898637,4.590724512,4.629943284,4.805826895,4.805826895,4.739137908,4.590724512,4.773038206,4.837574564,4.316306484,4.590724512,4.549904707,4.144474498,4.868345285,4.144474498,4.590724512,4.590724512,4.629943284,4.462898637,4.704047979,4.462898637,4.704047979,4.773038206,3.856841279,4.629943284,4.549904707,5.035395175,4.837574564,4.26224435,4.26224435,4.010962334,4.507347573,4.629943284,4.205091947,4.144474498,4.316306484,4.462898637,4.462898637,4.144474498,4.590724512,4.507347573,4.590724512,4.416381861,4.549904707,4.26224435,4.416381861,4.144474498,4.144474498,4.316306484,4.507347573,4.667681882,4.667681882,4.416381861,4.462898637,4.316306484,4.462898637,4.316306484,4.739137908,4.205091947
tr.197,4.884331887,4.884331887,5.412389988,5.359746807,5.006931099,4.926890334,4.639218479,5.182818445,4.926890334,5.182818445,4.146781172,4.793362963,4.521441647,4.693283307,4.744574558,5.044670613,4.693283307,5.081037529,5.359746807,4.884331887,4.693283307,5.182818445,4.884331887,4.693283307,4.582062894,4.146781172,4.926890334,5.275190437,5.182818445,5.044670613,5.081037529,4.744574558,4.926890334,4.967711299,4.926890334,4.793362963,4.639218479,4.387919302,4.521441647,4.387919302,4.793362963,4.639218479,4.693283307,4.967711299,4.456907198,5.044670613,4.582062894,5.182818445,3.828383124,3.540792968,4.793362963,4.233782562,4.793362963,4.967711299,4.967711299,4.582062894,4.582062894,4.456907198,4.456907198,4.387919302,4.521441647,4.521441647,4.456907198,4.456907198,4.884331887,4.639218479,4.839881454,5.006931099,5.116128194,4.456907198,4.693283307,4.582062894,4.456907198,4.146781172,4.793362963,4.387919302,4.967711299,5.332348144,4.639218479,5.182818445,4.051484122,4.233782562,4.521441647,4.456907198,5.006931099,4.456907198,4.456907198,4.639218479,5.006931099,4.521441647,5.182818445,4.521441647,4.744574558,4.839881454,4.521441647,4.639218479,4.051484122,4.456907198,4.793362963,4.693283307,4.387919302,4.521441647,4.839881454,4.639218479,4.639218479,4.926890334,4.521441647,4.839881454,4.387919302,3.540792968,4.884331887,4.744574558,4.582062894,4.521441647,4.693283307,4.926890334,4.693283307,4.387919302,4.582062894,4.744574558,4.521441647,3.946141352,4.051484122,4.926890334,4.926890334,4.051484122,4.521441647,4.639218479,4.582062894,4.313817497,4.744574558,5.044670613,4.051484122,4.387919302,4.313817497,4.313817497,4.582062894,4.521441647,3.358563827,4.456907198,4.387919302,4.387919302,4.456907198,4.582062894,4.233782562,3.946141352,4.233782562,4.582062894,4.582062894,4.456907198,4.744574558,4.521441647,4.839881454,4.839881454,4.051484122,4.884331887
tr.198,4.99994273,4.701459011,4.510413371,4.967153677,4.784837453,5.03169073,4.82405685,4.99994273,4.561703719,4.4563496,4.657009166,4.510413371,4.898162599,4.561703719,4.561703719,4.274042856,4.82405685,4.399195263,4.744016943,4.861796004,4.898162599,4.701459011,4.050926571,4.338575507,4.274042856,4.510413371,4.784837453,3.963929591,4.399195263,4.861796004,4.4563496,4.4563496,4.4563496,4.510413371,4.399195263,4.274042856,4.399195263,4.561703719,4.861796004,4.399195263,4.744016943,4.4563496,4.701459011,4.933252976,4.610491348,4.399195263,3.963929591,4.130958075,4.657009166,4.274042856,4.274042856,3.963929591,4.4563496,3.763303402,4.657009166,4.744016943,4.744016943,4.4563496,4.657009166,4.205057157,4.701459011,4.130958075,4.050926571,4.274042856,4.967153677,4.898162599,4.399195263,4.898162599,4.399195263,4.205057157,4.701459011,4.338575507,3.763303402,4.4563496,4.701459011,4.205057157,4.784837453,4.610491348,4.701459011,4.274042856,4.82405685,4.274042856,4.4563496,4.205057157,4.274042856,4.205057157,4.561703719,4.130958075,3.868638338,4.610491348,4.274042856,4.861796004,4.657009166,4.274042856,4.510413371,4.399195263,4.399195263,3.868638338,4.205057157,4.701459011,4.510413371,4.274042856,4.274042856,4.701459011,4.4563496,4.274042856,4.657009166,4.338575507,4.510413371,4.610491348,4.657009166,4.399195263,4.898162599,4.610491348,3.963929591,4.561703719,4.744016943,4.274042856,4.610491348,4.205057157,4.205057157,4.050926571,3.868638338,3.963929591,4.274042856,4.050926571,4.399195263,4.510413371,3.868638338,4.050926571,4.399195263,4.130958075,3.963929591,4.130958075,3.963929591,4.205057157,4.399195263,4.130958075,4.205057157,4.050926571,4.610491348,4.399195263,3.512076878,4.274042856,3.963929591,4.130958075,3.645556123,4.561703719,4.610491348,4.274042856,4.784837453,4.050926571,4.561703719,4.4563496,4.130958075,4.274042856
tr.199,4.583186179,4.197554068,4.197554068,4.499809311,4.360057321,4.499809311,4.499809311,4.25470638,4.25470638,4.197554068,3.443980802,4.455360417,4.455360417,4.408843691,4.197554068,4.25470638,4.660143493,4.660143493,4.408843691,4.408843691,4.542366407,4.360057321,4.25470638,4.136936728,4.197554068,4.136936728,4.798288425,4.360057321,4.360057321,4.308768436,4.25470638,4.360057321,4.660143493,4.072406993,4.25470638,3.561710329,3.561710329,3.762314419,3.762314419,4.308768436,4.25470638,4.197554068,4.499809311,3.667032565,4.197554068,4.308768436,4.072406993,4.308768436,4.25470638,3.667032565,4.136936728,3.762314419,4.308768436,4.072406993,4.003424856,3.92933019,4.308768436,4.308768436,3.849304251,4.072406993,3.561710329,3.667032565,4.499809311,3.849304251,4.308768436,4.197554068,4.136936728,3.92933019,4.25470638,4.003424856,4.25470638,4.360057321,3.849304251,4.197554068,4.25470638,4.136936728,4.308768436,4.542366407,3.561710329,4.622404921,4.660143493,4.660143493,3.92933019,3.762314419,3.849304251,4.003424856,4.136936728,3.92933019,4.455360417,4.25470638,4.360057321,4.25470638,4.622404921,4.830036078,4.197554068,3.667032565,4.136936728,3.561710329,4.003424856,4.542366407,4.408843691,3.92933019,4.408843691,4.072406993,4.003424856,4.072406993,4.25470638,4.622404921,3.561710329,4.003424856,4.499809311,4.072406993,4.136936728,4.072406993,3.849304251,4.360057321,4.003424856,3.849304251,4.197554068,4.308768436,4.308768436,3.762314419,4.25470638,4.360057321,4.072406993,4.360057321,4.136936728,3.561710329,4.455360417,4.455360417,4.25470638,3.156496951,3.92933019,3.92933019,3.849304251,4.197554068,4.455360417,3.92933019,4.360057321,4.072406993,4.003424856,4.072406993,3.92933019,3.667032565,3.667032565,4.003424856,3.92933019,4.072406993,4.136936728,4.197554068,4.308768436,4.542366407,4.25470638,4.25470638,4.136936728,4.408843691
